train_stop_id,trip_id,stop_sequence,stop_id,arrival_time,departure_time,no_exit,no_entry,border_control,stop_name,stop_country,stop_timezone,stop_lat,stop_lon,location_type,stop_name_romanized,stop_name_alt,stop_cityname,stop_cityname_romanized,stop_cityname_alt,stop_tariffname,stop_charge,stop_uic_code,stop_code,stop_region,route_id,agency_id,trip_origin,origin_departure_time,trip_headsign,destination_arrival_time,trip_short_name,direction_id,version,countries,is_active,irregularities,service_id,classes,connections,catering,plugs,wheelchair_accessible,bikes_allowed,car_transport,duration,distance,emissions_co2e,co2_per_km,via,,agency_id_route,agency_1,agency_2,agency_3,route_short_name,route_long_name,route_desc,route_type,version_route,is_active_route,origin_trip_0,destination_trip_0,distance_route,emissions,classes_route,countries_route,source,source_interrail,picture,emissions_relation
ATC IR 11502:8,ATC IR 11502,8,Timişoara Nord,1899-12-30T06:33:00.000Z,,0,0,,Timişoara Nord,RO,EET,45.7509027163527,21.2080466012073,1,,,Timişoara,Timişoara,,RO_standard,"0,30 €",,,,264.0,ATC,Constanța,1899-12-30T17:00:00.000Z,Arad,1899-12-30T08:15:00.000Z,IR 11502,0.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T15:15:00.000Z,,,,București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11502:99,ATC IR 11502,99,Arad,1899-12-30T08:15:00.000Z,,0,0,,Arad,RO,EET,46.191344762816,21.3249166148997,1,,,Arad,Arad,,station,,,9553124517,,264.0,ATC,Constanța,1899-12-30T17:00:00.000Z,Arad,1899-12-30T08:15:00.000Z,IR 11502,0.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T15:15:00.000Z,,,,București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:0,ATC IR 11504,0,Arad,,1899-12-30T19:05:00.000Z,0,0,,Arad,RO,EET,46.191344762816,21.3249166148997,1,,,Arad,Arad,,station,,,9553124517,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:1,ATC IR 11504,1,Timişoara Nord,,1899-12-30T20:41:00.000Z,0,0,,Timişoara Nord,RO,EET,45.7509027163527,21.2080466012073,1,,,Timişoara,Timişoara,,RO_standard,"0,30 €",,,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:2,ATC IR 11504,2,Lugoj,,1899-12-30T22:07:00.000Z,0,0,,Lugoj,RO,EET,45.6798652,21.8966684,1,,,,,,station,,,8035687527,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:3,ATC IR 11504,3,Caransebeș,,1899-12-30T23:08:00.000Z,0,0,,Caransebeș,RO,EET,45.4200172,22.195224,1,,,,,,station,,,7640211606,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:4,ATC IR 11504,4,Craiova,1899-12-30T03:35:00.000Z,,0,0,,Craiova,RO,EET,44.327085,23.822089,1,,,Craiova,Craiova,,station,,,775583905,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:5,ATC IR 11504,5,Caracal,1899-12-30T04:29:00.000Z,,0,0,,Caracal,RO,EET,44.1195224,24.36465,1,,,,,,station,,,5214080729,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:6,ATC IR 11504,6,Roșiori Nord,1899-12-30T05:40:00.000Z,,0,0,,Roșiori Nord,RO,EET,44.1233667,24.9788917,1,,,,,,station,,,467282097,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:7,ATC IR 11504,7,Videle,1899-12-30T06:40:00.000Z,,0,0,,Videle,RO,EET,44.2841351,25.5378458,1,,,,,,station,,,775583706,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:8,ATC IR 11504,8,București Nord,1899-12-30T07:29:00.000Z,,,,,București Nord,RO,EET,44.446768,26.074408,1,,,București,București,,RO_standard,"0,30 €",,,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
ATC IR 11504:99,ATC IR 11504,99,Constanța,1899-12-30T10:00:00.000Z,,0,0,,Constanța,RO,EET,44.168767,28.631893,1,,,Constanța,Constanța,,station,,,9450732085,,264.0,ATC,Arad,1899-12-30T19:05:00.000Z,Constanța,1899-12-30T10:00:00.000Z,IR 11504,1.0,,Ro,Y,,2026/06/11-09/06: Daily,"seat, couchette, sleeper",,0,1,2,2,2,1899-12-30T14:55:00.000Z,,,,Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord,#N/A,SNCF,SNCF,,,IR 11502 = IR 11504,,IR 11502: Constanța - București Nord - Videle - Roșiori Nord - Caracal - Craiova - Caransebeș - Lugoj - Timişoara Nord - Arad // IR 11504: Arad - Timişoara Nord - Lugoj - Caransebeș - Craiova - Caracal - Roșiori Nord - Videle - București Nord - Constanța,2,2024,Y,Constanța,Arad,714,2.2,"seat, couchette",FR,https://www.sncf-connect.com/en-en/,https://www.raileurope.com/,,
BDŽ 2626:0,BDŽ 2626,0,Varna,,1899-12-30T21:55:00.000Z,0,0,,Варна,BG,EET,43.197968,27.911246,1,Varna,,Варна,Varna,,,"44,46 €",,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:1,BDŽ 2626,1,Beloslav,1899-12-30T22:12:00.000Z,1899-12-30T22:13:00.000Z,0,0,,Белoslav,BG,EET,42.733883,25.48583,1,Beloslav,,,,,,,,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:2,BDŽ 2626,2,Poveljanovo,1899-12-30T22:18:00.000Z,1899-12-30T22:21:00.000Z,0,0,,Повеляново,BG,EET,43.1944700103773,27.6404867056171,1,Poveljanovo,,Повеляново,Poveljanovo,,,"44,46 €",,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:3,BDŽ 2626,3,Sindel,1899-12-30T22:28:00.000Z,1899-12-30T22:29:00.000Z,0,0,,Синдел,BG,EET,43.1096809,27.6052272,1,Sindel,,,,,,,,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:4,BDŽ 2626,4,Dobrina,1899-12-30T22:48:00.000Z,1899-12-30T22:49:00.000Z,0,0,,Добрина,BG,EET,43.1937895093701,27.4451240837232,1,Dobrina,,Добрина,Dobrina,,,"44,46 €",,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:5,BDŽ 2626,5,Provadiya,1899-12-30T22:53:00.000Z,1899-12-30T22:54:00.000Z,0,0,,Провадия,BG,EET,43.177032,27.4405725,1,Provadiya,,,,,,,,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:6,BDŽ 2626,6,Kaspichan,1899-12-30T23:16:00.000Z,1899-12-30T23:17:00.000Z,0,0,,Каспичан,BG,EET,43.3112179,27.1575938,1,Kaspichan,,,,,,,,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:7,BDŽ 2626,7,Shumen,1899-12-30T23:35:00.000Z,1899-12-30T23:37:00.000Z,0,0,,Шумен,BG,EET,43.271491,26.943584,1,Shumen,,Шумен,Shumen,,,"44,46 €",,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:8,BDŽ 2626,8,Targovishte,1899-12-30T00:06:00.000Z,1899-12-30T00:07:00.000Z,0,0,,Търговище,BG,EET,43.2634702733793,26.5779646526598,1,Targovishte,,Търговище,Targovishte,,,"44,46 €",,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:9,BDŽ 2626,9,Popovo,1899-12-30T00:33:00.000Z,1899-12-30T00:34:00.000Z,0,0,,Попово,BG,EET,43.3490572,26.22682,1,Popovo,,,,,,,,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
BDŽ 2626:10,BDŽ 2626,10,Strazhitsa,1899-12-30T01:00:00.000Z,1899-12-30T01:01:00.000Z,0,0,,Стражица,BG,EET,43.2305864,25.9670153,1,Strazhitsa,,,,,,,,,,133.0,BDŽ,Varna,1899-12-30T21:55:00.000Z,Sofia,1899-12-30T05:46:00.000Z,2626,0.0,,BG,Y,,2025: Daily,"seat, sleeper",,0,1,2,2,2,1899-12-30T07:51:00.000Z,533,11.4,21.388367729831145,Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever,#N/A,BDŽ,BDŽ,,,2626 = 2627,,2626: Varna - Beloslav - Poveljanovo - Sindel - Dobrina - Provadiya - Kaspichan - Shumen - Targovishte - Popovo - Strazhitsa - Gorna Oryahovitsa - Zverino - Lakatnik - Svoge - Kurilo - Sofia Sever - Sofia // 2627: Sofia - Sofia Sever - Rebrovo - Svoge - Cerovo - Bov - Lakatnik - Zverino - Mezdra - Roman - Cherven Bryag - Telish - Targovishte - Shumen - Kaspichan - Provadiya - Dobrina - Sindel - Poveljanovo - Beloslav - Varna,2,,Y,Varna,Sofia,533,11.4,"seat, sleeper",BG,https://razpisanie.bdz.bg/en,,,1:18
